utc_unixtimestamp,donation_id,donation_amount
1578791652,664533,10.00
1578791651,664532,150.00
1578791650,664531,75.00
1578791648,664530,25.00
1578791646,664529,50.00
1578791645,664528,30.00
1578791643,664527,50.00
1578791641,664526,50.00
1578791637,664525,5.00
1578791637,664524,5.00
1578791636,664523,15.00
1578791635,664522,5.00
1578791631,664520,51.00
1578791628,664519,25.00
1578791627,664518,25.00
1578791626,664517,100.00
1578791624,664516,5.00
1578791620,664514,50.00
1578791620,664512,25.00
1578791619,664511,100.00
1578791617,664510,20.00
1578791614,664509,10.00
1578791614,664508,50.00
1578791614,664507,10.00
1578791613,664506,10.00
1578791611,664505,50.00
1578791605,664504,50.00
1578791603,664503,10.00
1578791598,664502,25.00
1578791594,664501,5.00
1578791592,664500,175.00
1578791588,664499,10.00
1578791587,664497,250.00
1578791585,664495,25.00
1578791584,664494,25.00
1578791583,664493,100.00
1578791583,664492,50.00
1578791580,664491,25.00
1578791570,664489,6.66
1578791563,664488,5.00
1578791562,664487,30.00
1578791562,664486,20.00
1578791562,664485,20.00
1578791555,664484,25.00
1578791550,664482,5.00
1578791549,664481,5.00
1578791546,664480,500.00
1578791545,664479,75.00
1578791541,664478,5.00
1578791536,664477,100.00
1578791536,664476,5.00
1578791529,664475,5.00
1578791526,664473,5.00
1578791525,664472,10.00
1578791521,664471,5.00
1578791520,664470,5.00
1578791516,664469,5.00
1578791515,664468,5.00
1578791514,664467,25.00
1578791514,664466,5.00
1578791511,664465,20.00
1578791510,664464,75.00
1578791509,664463,5.00
1578791504,664462,20.00
1578791493,664461,50.00
1578791493,664460,5.00
1578791486,664459,5.00
1578791484,664458,25.00
1578791481,664457,100.00
1578791481,664456,5.00
1578791480,664455,5.00
1578791479,664454,25.00
1578791471,664453,25.00
1578791471,664452,10.00
1578791469,664451,100.00
1578791466,664450,25.00
1578791464,664449,10.00
1578791461,664448,15.00
1578791460,664447,10.00
1578791459,664446,5.00
1578791454,664443,50.00
1578791450,664442,10.00
1578791448,664441,5.00
1578791447,664440,10.00
1578791447,664439,25.00
